timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1480054603753,3721,Post Weather,200,OK,Weather Predictor Test Cases 1-40,text,true,,4638,15,15,3264,0
1480054607480,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-40,text,true,,2380,15,15,0,0
1480054606549,1523,Send Login,200,OK,Weather Predictor Test Cases 1-51,text,true,,3206,15,15,762,0
1480054607319,825,Get Weather,200,OK,Weather Predictor Test Cases 1-50,text,true,,4146,15,15,825,0
1480054607390,931,Login,200,OK,Weather Predictor Test Cases 1-54,text,true,,3601,15,15,637,0
1480054603702,4644,Post Weather,200,OK,Weather Predictor Test Cases 1-42,text,true,,4638,15,15,3909,0
1480054608348,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-42,text,true,,2380,15,15,0,0
1480054605095,3262,Post Weather,200,OK,Weather Predictor Test Cases 1-43,text,true,,4638,14,14,2509,0
1480054608359,1,Debug Sampler,200,OK,Weather Predictor Test Cases 1-43,text,true,,2381,14,14,0,0
1480054603006,5409,Post Weather,200,OK,Weather Predictor Test Cases 1-41,text,true,,3384,14,14,4602,0
1480054608417,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-41,text,true,,2381,14,14,0,0
1480054607178,1356,Send Login,200,OK,Weather Predictor Test Cases 1-52,text,true,,3206,13,13,822,0
1480054607275,1306,Send Login,200,OK,Weather Predictor Test Cases 1-53,text,true,,3206,13,13,880,0
1480054608076,590,Get Weather,200,OK,Weather Predictor Test Cases 1-51,text,true,,4146,13,13,590,0
1480054607891,892,Login,200,OK,Weather Predictor Test Cases 1-55,text,true,,3599,13,13,610,0
1480054608391,586,Login,200,OK,Weather Predictor Test Cases 1-56,text,true,,3599,14,14,586,0
1480054608584,677,Get Weather,200,OK,Weather Predictor Test Cases 1-53,text,true,,4146,14,14,463,0
1480054608537,826,Get Weather,200,OK,Weather Predictor Test Cases 1-52,text,true,,4146,14,14,826,0
1480054608891,821,Login,200,OK,Weather Predictor Test Cases 1-57,text,true,,3597,15,15,531,0
1480054608324,1392,Send Login,200,OK,Weather Predictor Test Cases 1-54,text,true,,3206,15,15,771,0
1480054609392,396,Login,200,OK,Weather Predictor Test Cases 1-58,text,true,,3597,15,15,396,0
1480054606087,3761,Post Weather,200,OK,Weather Predictor Test Cases 1-45,text,true,,3379,15,15,3025,0
1480054609853,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-45,text,true,,2380,15,15,0,0
1480054608794,1120,Send Login,200,OK,Weather Predictor Test Cases 1-55,text,true,,3206,15,15,705,0
1480054605792,4858,Post Weather,200,OK,Weather Predictor Test Cases 1-46,text,true,,3384,16,16,3755,0
1480054608980,1673,Send Login,200,OK,Weather Predictor Test Cases 1-56,text,true,,3206,16,16,871,0
1480054610658,1,Debug Sampler,200,OK,Weather Predictor Test Cases 1-46,text,true,,2381,16,16,0,0
1480054609894,844,Login,200,OK,Weather Predictor Test Cases 1-59,text,true,,3601,15,15,756,0
1480054609720,1078,Get Weather,200,OK,Weather Predictor Test Cases 1-54,text,true,,4146,15,15,933,0
1480054606146,4695,Post Weather,200,OK,Weather Predictor Test Cases 1-47,text,true,,4638,15,15,3772,0
1480054610843,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-47,text,true,,2381,15,15,0,0
